path	media_type	source_group	authority	method	evidence	bytes	width	height
magica/resource/image_web/page/mission/doppelMission/100101/doppel_mission_title.png	png	official-cn-dynamic-direct	official-cn-legacy-client-image	copy-official-cn	dynamic_image_recovery_audit_20260819/official_cn_direct_357_product_patch.json#2	25054	486	162
magica/resource/image_web/page/mission/doppelMission/100201/banner.png	png	official-cn-dynamic-direct	official-cn-legacy-client-image	copy-official-cn	dynamic_image_recovery_audit_20260819/official_cn_direct_357_product_patch.json#3	59816	680	180
magica/resource/image_web/page/mission/doppelMission/100201/doppel_mission_title.png	png	official-cn-dynamic-direct	official-cn-legacy-client-image	copy-official-cn	dynamic_image_recovery_audit_20260819/official_cn_direct_357_product_patch.json#4	25706	486	162
magica/resource/image_web/page/mission/doppelMission/100301/banner.png	png	official-cn-dynamic-direct	official-cn-legacy-client-image	copy-official-cn	dynamic_image_recovery_audit_20260819/official_cn_direct_357_product_patch.json#5	58743	680	180
magica/resource/image_web/page/mission/doppelMission/100301/doppel_mission_title.png	png	official-cn-dynamic-direct	official-cn-legacy-client-image	copy-official-cn	dynamic_image_recovery_audit_20260819/official_cn_direct_357_product_patch.json#6	20719	486	162
magica/resource/image_web/page/mission/doppelMission/100401/banner.png	png	official-cn-dynamic-direct	official-cn-legacy-client-image	copy-official-cn	dynamic_image_recovery_audit_20260819/official_cn_direct_357_product_patch.json#7	52201	680	180
magica/resource/image_web/page/mission/doppelMission/100401/doppel_mission_title.png	png	official-cn-dynamic-direct	official-cn-legacy-client-image	copy-official-cn	dynamic_image_recovery_audit_20260819/official_cn_direct_357_product_patch.json#8	25375	486	162
magica/resource/image_web/page/mission/doppelMission/100501/banner.png	png	official-cn-dynamic-direct	official-cn-legacy-client-image	copy-official-cn	dynamic_image_recovery_audit_20260819/official_cn_direct_357_product_patch.json#9	53379	680	180
magica/resource/image_web/page/mission/doppelMission/100501/doppel_mission_title.png	png	official-cn-dynamic-direct	official-cn-legacy-client-image	copy-official-cn	dynamic_image_recovery_audit_20260819/official_cn_direct_357_product_patch.json#10	24854	486	162
magica/resource/image_web/page/mission/doppelMission/101101/banner.png	png	official-cn-dynamic-direct	official-cn-legacy-client-image	copy-official-cn	dynamic_image_recovery_audit_20260819/official_cn_direct_357_product_patch.json#11	55516	680	180
magica/resource/image_web/page/mission/doppelMission/101101/doppel_mission_title.png	png	official-cn-dynamic-direct	official-cn-legacy-client-image	copy-official-cn	dynamic_image_recovery_audit_20260819/official_cn_direct_357_product_patch.json#12	24817	486	162
magica/resource/image_web/page/mission/doppelMission/200301/banner.png	png	official-cn-dynamic-direct	official-cn-legacy-client-image	copy-official-cn	dynamic_image_recovery_audit_20260819/official_cn_direct_357_product_patch.json#13	58247	680	180
magica/resource/image_web/page/mission/doppelMission/200301/doppel_mission_title.png	png	official-cn-dynamic-direct	official-cn-legacy-client-image	copy-official-cn	dynamic_image_recovery_audit_20260819/official_cn_direct_357_product_patch.json#14	24153	486	162
magica/resource/image_web/page/mission/doppelMission/400101/banner.png	png	official-cn-dynamic-direct	official-cn-legacy-client-image	copy-official-cn	dynamic_image_recovery_audit_20260819/official_cn_direct_357_product_patch.json#15	58454	680	180
magica/resource/image_web/page/mission/doppelMission/400101/doppel_mission_title.png	png	official-cn-dynamic-direct	official-cn-legacy-client-image	copy-official-cn	dynamic_image_recovery_audit_20260819/official_cn_direct_357_product_patch.json#16	25281	486	162
magica/resource/image_web/page/mission/doppelMission/common/anim_title.png	png	official-cn-gap-direct	official-cn-legacy-client-image	copy-official-cn-same-path	magica/research/totentanz-full-localization-20260817/official-cn-image-overlay-round2/overlay_manifest.json#SOURCE-IMG-0154	17248	564	82
magica/resource/image_web/page/mission/doppelMission/common/bg_progress_a.png	png	official-cn-gap-direct	official-cn-legacy-client-image	copy-official-cn-same-path	magica/research/totentanz-full-localization-20260817/official-cn-image-overlay-round2/overlay_manifest.json#SOURCE-IMG-0155	4627	364	84
magica/resource/image_web/page/mission/icon_mission_clear.png	png	careful-human-current-canvas	careful-human-translation-on-current-us-canvas	reviewed-current-canvas-localization	magica/research/totentanz-full-localization-20260817/web-images/localized_ui_image_manifest.json#page/mission/icon_mission_clear.png	1395	78	22
magica/resource/image_web/page/mission/mission_clear.png	png	careful-human-current-canvas	careful-human-translation-on-current-us-canvas	reviewed-current-canvas-localization	magica/research/totentanz-full-localization-20260817/web-images/localized_ui_image_manifest.json#page/mission/mission_clear.png	1476	66	68
magica/resource/image_web/page/mission/panelMission/68/banner.png	png	official-cn-dynamic-direct	official-cn-legacy-client-image	copy-official-cn	dynamic_image_recovery_audit_20260819/official_cn_direct_357_product_patch.json#17	55667	680	180
magica/resource/image_web/page/mission/panelMission/68/title_panelmission.png	png	official-cn-dynamic-direct	official-cn-legacy-client-image	copy-official-cn	dynamic_image_recovery_audit_20260819/official_cn_direct_357_product_patch.json#18	17490	316	140
magica/resource/image_web/page/mission/panelMission/68/title_panelmission_info.png	png	official-cn-dynamic-direct	official-cn-legacy-client-image	copy-official-cn	dynamic_image_recovery_audit_20260819/official_cn_direct_357_product_patch.json#19	9179	316	80
magica/resource/image_web/page/mission/panelMission/76/banner.png	png	official-cn-dynamic-direct	official-cn-legacy-client-image	copy-official-cn	dynamic_image_recovery_audit_20260819/official_cn_direct_357_product_patch.json#20	58047	680	180
magica/resource/image_web/page/mission/panelMission/76/title_panelmission.png	png	official-cn-dynamic-direct	official-cn-legacy-client-image	copy-official-cn	dynamic_image_recovery_audit_20260819/official_cn_direct_357_product_patch.json#21	17526	316	140
magica/resource/image_web/page/mission/panelMission/76/title_panelmission_info.png	png	official-cn-dynamic-direct	official-cn-legacy-client-image	copy-official-cn	dynamic_image_recovery_audit_20260819/official_cn_direct_357_product_patch.json#22	8808	316	80
magica/resource/image_web/page/mission/panelMission/common/btn_challenge.png	png	official-cn-gap-direct	official-cn-legacy-client-image	copy-official-cn-same-path	magica/research/totentanz-full-localization-20260817/official-cn-image-overlay-round2/overlay_manifest.json#SOURCE-IMG-0156	2340	110	34
magica/resource/image_web/page/mission/panelMission/common/btn_get.png	png	official-cn-gap-direct	official-cn-legacy-client-image	copy-official-cn-same-path	magica/research/totentanz-full-localization-20260817/official-cn-image-overlay-round2/overlay_manifest.json#SOURCE-IMG-0157	3014	110	34
magica/resource/image_web/page/mission/panelMission/common/btn_get_gray.png	png	official-cn-gap-direct	official-cn-legacy-client-image	copy-official-cn-same-path	magica/research/totentanz-full-localization-20260817/official-cn-image-overlay-round2/overlay_manifest.json#SOURCE-IMG-0158	2739	110	34
magica/resource/image_web/page/mission/panelMission/common/icon_panelmission_clear.png	png	official-cn-gap-direct	official-cn-legacy-client-image	copy-official-cn-same-path	magica/research/totentanz-full-localization-20260817/official-cn-image-overlay-round2/overlay_manifest.json#SOURCE-IMG-0159	6504	132	132
magica/resource/image_web/page/mission/panelMission/common/mission_complete_b.png	png	official-cn-gap-direct	official-cn-legacy-client-image	copy-official-cn-same-path	magica/research/totentanz-full-localization-20260817/official-cn-image-overlay-round2/overlay_manifest.json#SOURCE-IMG-0160	7874	462	53
magica/resource/image_web/page/mypage/btn_camera_setting.png	png	official-cn-same-path	official-cn-legacy-client	copy-official-cn-same-path-same-geometry	magica/research/totentanz-full-localization-20260817/official-cn-image-overlay/overlay_manifest.json#page/mypage/btn_camera_setting.png	4215	88	78
magica/resource/image_web/page/mypage/btn_ui_off.png	png	official-cn-same-path	official-cn-legacy-client	copy-official-cn-same-path-same-geometry	magica/research/totentanz-full-localization-20260817/official-cn-image-overlay/overlay_manifest.json#page/mypage/btn_ui_off.png	4387	88	78
magica/resource/image_web/page/mypage/otherpop_collection.png	png	official-cn-same-path	official-cn-legacy-client	copy-official-cn-same-path-same-geometry	magica/research/totentanz-full-localization-20260817/official-cn-image-overlay/overlay_manifest.json#page/mypage/otherpop_collection.png	4642	117	113
magica/resource/image_web/page/mypage/otherpop_config.png	png	official-cn-same-path	official-cn-legacy-client	copy-official-cn-same-path-same-geometry	magica/research/totentanz-full-localization-20260817/official-cn-image-overlay/overlay_manifest.json#page/mypage/otherpop_config.png	4252	117	113
magica/resource/image_web/page/mypage/otherpop_friend.png	png	official-cn-same-path	official-cn-legacy-client	copy-official-cn-same-path-same-geometry	magica/research/totentanz-full-localization-20260817/official-cn-image-overlay/overlay_manifest.json#page/mypage/otherpop_friend.png	4606	117	113
magica/resource/image_web/page/mypage/otherpop_help.png	png	official-cn-same-path	official-cn-legacy-client	copy-official-cn-same-path-same-geometry	magica/research/totentanz-full-localization-20260817/official-cn-image-overlay/overlay_manifest.json#page/mypage/otherpop_help.png	4436	117	113
magica/resource/image_web/page/mypage/otherpop_item.png	png	official-cn-same-path	official-cn-legacy-client	copy-official-cn-same-path-same-geometry	magica/research/totentanz-full-localization-20260817/official-cn-image-overlay/overlay_manifest.json#page/mypage/otherpop_item.png	4643	117	113
magica/resource/image_web/page/mypage/otherpop_record.png	png	official-cn-same-path	official-cn-legacy-client	copy-official-cn-same-path-same-geometry	magica/research/totentanz-full-localization-20260817/official-cn-image-overlay/overlay_manifest.json#page/mypage/otherpop_record.png	5497	116	116
magica/resource/image_web/page/patrol/anime/txt_finish.png	png	careful-human-current-canvas	careful-human-translation-on-current-us-canvas	reviewed-current-canvas-localization	magica/research/totentanz-full-localization-20260817/web-images/localized_ui_image_manifest.json#page/patrol/anime/txt_finish.png	4262	260	96
magica/resource/image_web/page/patrol/anime/txt_start.png	png	careful-human-current-canvas	careful-human-translation-on-current-us-canvas	reviewed-current-canvas-localization	magica/research/totentanz-full-localization-20260817/web-images/localized_ui_image_manifest.json#page/patrol/anime/txt_start.png	3966	260	96
magica/resource/image_web/page/patrol/bg_result_title.png	png	careful-human-current-canvas	careful-human-translation-on-current-us-canvas	reviewed-current-canvas-localization	magica/research/totentanz-full-localization-20260817/web-images/localized_ui_image_manifest.json#page/patrol/bg_result_title.png	4691	454	34
magica/resource/image_web/page/patrol/btn_finish_all.png	png	careful-human-current-canvas	careful-human-translation-on-current-us-canvas	reviewed-current-canvas-localization	magica/research/totentanz-full-localization-20260817/web-images/localized_ui_image_manifest.json#page/patrol/btn_finish_all.png	4476	168	44
magica/resource/image_web/page/patrol/btn_finish_all_off.png	png	careful-human-current-canvas	careful-human-translation-on-current-us-canvas	reviewed-current-canvas-localization	magica/research/totentanz-full-localization-20260817/web-images/localized_ui_image_manifest.json#page/patrol/btn_finish_all_off.png	4175	168	44
magica/resource/image_web/page/patrol/btn_start_all.png	png	careful-human-current-canvas	careful-human-translation-on-current-us-canvas	reviewed-current-canvas-localization	magica/research/totentanz-full-localization-20260817/web-images/localized_ui_image_manifest.json#page/patrol/btn_start_all.png	4552	168	44
magica/resource/image_web/page/patrol/btn_start_all_off.png	png	careful-human-current-canvas	careful-human-translation-on-current-us-canvas	reviewed-current-canvas-localization	magica/research/totentanz-full-localization-20260817/web-images/localized_ui_image_manifest.json#page/patrol/btn_start_all_off.png	4220	168	44
magica/resource/image_web/page/patrol/btn_team_off.png	png	careful-human-current-canvas	careful-human-translation-on-current-us-canvas	reviewed-current-canvas-localization	magica/research/totentanz-full-localization-20260817/web-images/localized_ui_image_manifest.json#page/patrol/btn_team_off.png	1252	132	28
magica/resource/image_web/page/patrol/btn_teareset.png	png	careful-human-current-canvas	careful-human-translation-on-current-us-canvas	reviewed-current-canvas-localization	magica/research/totentanz-full-localization-20260817/web-images/localized_ui_image_manifest.json#page/patrol/btn_teareset.png	3641	144	40
magica/resource/image_web/page/patrol/text_result_header.png	png	careful-human-current-canvas	careful-human-translation-on-current-us-canvas	reviewed-current-canvas-localization	magica/research/totentanz-full-localization-20260817/web-images/localized_ui_image_manifest.json#page/patrol/text_result_header.png	3362	238	62
